pid	gid	pname
PWY-1121	Zm00001d019599	suberin monomers biosynthesis
PWY-1121	Zm00001d050977	suberin monomers biosynthesis
PWY-1121	Zm00001d048370	suberin monomers biosynthesis
PWY-1121	Zm00001d013979	suberin monomers biosynthesis
PWY-1121	Zm00001d027601	suberin monomers biosynthesis
PWY-1121	Zm00001d050169	suberin monomers biosynthesis
PWY-1121	Zm00001d032651	suberin monomers biosynthesis
PWY-1121	Zm00001d051529	suberin monomers biosynthesis
PWY-1121	Zm00001d015459	suberin monomers biosynthesis
PWY-1121	Zm00001d038555	suberin monomers biosynthesis
PWY-1121	Zm00001d027391	suberin monomers biosynthesis
PWY-1121	Zm00001d005184	suberin monomers biosynthesis
PWY-1121	Zm00001d033020	suberin monomers biosynthesis
PWY-1121	Zm00001d043174	suberin monomers biosynthesis
PWY-1121	Zm00001d045206	suberin monomers biosynthesis
PWY-1121	Zm00001d005998	suberin monomers biosynthesis
PWY-1121	Zm00001d024596	suberin monomers biosynthesis
PWY-1121	Zm00001d036293	suberin monomers biosynthesis
PWY-1121	Zm00001d052842	suberin monomers biosynthesis
PWY-1121	Zm00001d049541	suberin monomers biosynthesis
PWY-1121	Zm00001d016471	suberin monomers biosynthesis
PWY-1121	Zm00001d037849	suberin monomers biosynthesis
PWY-1121	Zm00001d012510	suberin monomers biosynthesis
PWY-1121	Zm00001d009858	suberin monomers biosynthesis
PWY-1121	Zm00001d041448	suberin monomers biosynthesis
PWY-1121	Zm00001d042538	suberin monomers biosynthesis
PWY-1121	Zm00001d033286	suberin monomers biosynthesis
PWY-1121	Zm00001d017276	suberin monomers biosynthesis
PWY-1121	Zm00001d017279	suberin monomers biosynthesis
PWY-1121	Zm00001d017275	suberin monomers biosynthesis
PWY-1121	Zm00001d051164	suberin monomers biosynthesis
PWY-1121	Zm00001d027249	suberin monomers biosynthesis
PWY-1121	Zm00001d051163	suberin monomers biosynthesis
PWY-1121	Zm00001d029015	suberin monomers biosynthesis
PWY-1121	Zm00001d003016	suberin monomers biosynthesis
PWY-1121	Zm00001d022167	suberin monomers biosynthesis
PWY-1121	Zm00001d008712	suberin monomers biosynthesis
PWY-1121	Zm00001d017274	suberin monomers biosynthesis
PWY-1121	Zm00001d053619	suberin monomers biosynthesis
PWY-1121	Zm00001d051161	suberin monomers biosynthesis
PWY-1121	Zm00001d051426	suberin monomers biosynthesis
PWY-1121	Zm00001d051166	suberin monomers biosynthesis
PWY-1121	Zm00001d003015	suberin monomers biosynthesis
PWY-1121	Zm00001d020933	suberin monomers biosynthesis
PWY-7226	Zm00001d050827	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-7226	Zm00001d039221	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-7226	Zm00001d009774	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-7226	Zm00001d023833	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-7226	Zm00001d021526	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-7226	Zm00001d004713	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-7226	Zm00001d029968	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-7226	Zm00001d024444	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I
PWY-3101	Zm00001d018184	flavonol biosynthesis
PWY-3101	Zm00001d030548	flavonol biosynthesis
PWY-3101	Zm00001d028744	flavonol biosynthesis
PWY-3101	Zm00001d051664	flavonol biosynthesis
PWY-3101	Zm00001d045233	flavonol biosynthesis
PWY-3101	Zm00001d045141	flavonol biosynthesis
PWY-3101	Zm00001d018181	flavonol biosynthesis
PWY-3101	Zm00001d047744	flavonol biosynthesis
PWY-3101	Zm00001d017077	flavonol biosynthesis
PWY-3101	Zm00001d005577	flavonol biosynthesis
PWY-3101	Zm00001d003741	flavonol biosynthesis
PWY-3101	Zm00001d022075	flavonol biosynthesis
PWY-3101	Zm00001d008699	flavonol biosynthesis
PWY-3101	Zm00001d029243	flavonol biosynthesis
PWY-3101	Zm00001d010521	flavonol biosynthesis
PWY-3101	Zm00001d047279	flavonol biosynthesis
PWY-3101	Zm00001d050955	flavonol biosynthesis
PWY-3101	Zm00001d032042	flavonol biosynthesis
PWY-3101	Zm00001d020628	flavonol biosynthesis
PWY-3101	Zm00001d005823	flavonol biosynthesis
PWY-3101	Zm00001d018839	flavonol biosynthesis
PWY-3101	Zm00001d005821	flavonol biosynthesis
PWY-3101	Zm00001d042679	flavonol biosynthesis
PWY-3101	Zm00001d029526	flavonol biosynthesis
PWY-3101	Zm00001d006193	flavonol biosynthesis
PWY-3101	Zm00001d053202	flavonol biosynthesis
PWY-3101	Zm00001d007918	flavonol biosynthesis
DETOX1-PWY-1	Zm00001d051392	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d047448	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d002704	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d026154	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d029089	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d029085	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d014848	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d054044	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d027511	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d036135	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d028232	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d038235	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d022505	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d009990	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d045538	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d047479	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d034150	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d029170	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d025106	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d024193	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d037959	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d045384	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d014632	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d037859	reactive oxygen species degradation
DETOX1-PWY-1	Zm00001d031908	reactive oxygen species degradation
PWY-6607	Zm00001d029626	guanosine nucleotides degradation I
PWY-6607	Zm00001d030465	guanosine nucleotides degradation I
PWY-6607	Zm00001d034245	guanosine nucleotides degradation I
PWY-6607	Zm00001d020549	guanosine nucleotides degradation I
PWY-6607	Zm00001d008363	guanosine nucleotides degradation I
PWY-6607	Zm00001d000419	guanosine nucleotides degradation I
PWY-6607	Zm00001d019123	guanosine nucleotides degradation I
PWY-6607	Zm00001d011699	guanosine nucleotides degradation I
PWY-6607	Zm00001d043686	guanosine nucleotides degradation I
PWY-6607	Zm00001d013664	guanosine nucleotides degradation I
PWY-6607	Zm00001d029486	guanosine nucleotides degradation I
PWY-6607	Zm00001d005343	guanosine nucleotides degradation I
PWY-6607	Zm00001d031958	guanosine nucleotides degradation I
PWY-6607	Zm00001d052029	guanosine nucleotides degradation I
PWY-6607	Zm00001d049948	guanosine nucleotides degradation I
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d012960	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d034659	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d034682	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d034252	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d003109	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d017651	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d029014	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d047641	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d024608	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d018457	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d050322	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d014973	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d039403	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d014968	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d012480	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d002791	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d039675	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d030863	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d002499	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d033116	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d027898	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d029958	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d048270	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d025256	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d019745	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d036437	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d035298	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d038345	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d007095	protein <i>N</i>-glycosylation initial phase (eukaryotic)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Zm00001d022407	protein <i>N</i>-glycosylation initial phase (eukaryotic)
PWY-5408	Zm00001d053586	9-lipoxygenase and 9-hydroperoxide lyase pathway
PWY-5408	Zm00001d041204	9-lipoxygenase and 9-hydroperoxide lyase pathway
PWY-5408	Zm00001d042541	9-lipoxygenase and 9-hydroperoxide lyase pathway
PWY-5408	Zm00001d033624	9-lipoxygenase and 9-hydroperoxide lyase pathway
PWY-5408	Zm00001d033623	9-lipoxygenase and 9-hydroperoxide lyase pathway
PWY-5408	Zm00001d013493	9-lipoxygenase and 9-hydroperoxide lyase pathway
PWY-5408	Zm00001d042540	9-lipoxygenase and 9-hydroperoxide lyase pathway
PWY-5408	Zm00001d002000	9-lipoxygenase and 9-hydroperoxide lyase pathway
VALDEG-PWY	Zm00001d019054	L-valine degradation I
VALDEG-PWY	Zm00001d040670	L-valine degradation I
VALDEG-PWY	Zm00001d023694	L-valine degradation I
VALDEG-PWY	Zm00001d012129	L-valine degradation I
VALDEG-PWY	Zm00001d014383	L-valine degradation I
VALDEG-PWY	Zm00001d042467	L-valine degradation I
VALDEG-PWY	Zm00001d004356	L-valine degradation I
VALDEG-PWY	Zm00001d007746	L-valine degradation I
VALDEG-PWY	Zm00001d021132	L-valine degradation I
VALDEG-PWY	Zm00001d029860	L-valine degradation I
VALDEG-PWY	Zm00001d023779	L-valine degradation I
VALDEG-PWY	Zm00001d030059	L-valine degradation I
VALDEG-PWY	Zm00001d007726	L-valine degradation I
VALDEG-PWY	Zm00001d043114	L-valine degradation I
VALDEG-PWY	Zm00001d046456	L-valine degradation I
VALDEG-PWY	Zm00001d007728	L-valine degradation I
VALDEG-PWY	Zm00001d007740	L-valine degradation I
VALDEG-PWY	Zm00001d007732	L-valine degradation I
VALDEG-PWY	Zm00001d043490	L-valine degradation I
VALDEG-PWY	Zm00001d029231	L-valine degradation I
VALDEG-PWY	Zm00001d045803	L-valine degradation I
PWY-7388	Zm00001d010180	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d037491	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d049351	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d016550	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d045543	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d050775	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d046627	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d025201	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d031453	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d004042	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d016834	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d036898	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d028787	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d047706	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d014294	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d004125	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7388	Zm00001d024998	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)
PWY-7344	Zm00001d020094	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d000433	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d005598	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d020093	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d029151	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d021249	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d019946	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d051167	UDP-&alpha;-D-galactose biosynthesis
PWY-7344	Zm00001d032346	UDP-&alpha;-D-galactose biosynthesis
PWY-321	Zm00001d052485	cutin biosynthesis
PWY-321	Zm00001d023238	cutin biosynthesis
PWY-321	Zm00001d043851	cutin biosynthesis
PWY-321	Zm00001d053009	cutin biosynthesis
PWY-321	Zm00001d046915	cutin biosynthesis
PWY-321	Zm00001d043484	cutin biosynthesis
PWY-321	Zm00001d010943	cutin biosynthesis
PWY-321	Zm00001d044016	cutin biosynthesis
PWY-321	Zm00001d043376	cutin biosynthesis
PWY-321	Zm00001d023538	cutin biosynthesis
PWY-321	Zm00001d023351	cutin biosynthesis
PWY-321	Zm00001d005019	cutin biosynthesis
PWY-321	Zm00001d045295	cutin biosynthesis
PWY-321	Zm00001d052399	cutin biosynthesis
PWY-321	Zm00001d039274	cutin biosynthesis
PWY-321	Zm00001d003702	cutin biosynthesis
PWY-321	Zm00001d024723	cutin biosynthesis
PWY-321	Zm00001d053127	cutin biosynthesis
PWY-321	Zm00001d047663	cutin biosynthesis
PWY-321	Zm00001d035070	cutin biosynthesis
PWY-321	Zm00001d028868	cutin biosynthesis
PWY-321	Zm00001d005676	cutin biosynthesis
PWY-321	Zm00001d008999	cutin biosynthesis
PWY-321	Zm00001d026144	cutin biosynthesis
PWY-321	Zm00001d006133	cutin biosynthesis
PWY-321	Zm00001d003630	cutin biosynthesis
PWY-321	Zm00001d026704	cutin biosynthesis
PWY-321	Zm00001d025445	cutin biosynthesis
PWY-321	Zm00001d048584	cutin biosynthesis
PWY-321	Zm00001d039303	cutin biosynthesis
PWY-321	Zm00001d002652	cutin biosynthesis
PWY-321	Zm00001d006909	cutin biosynthesis
PWY-321	Zm00001d030077	cutin biosynthesis
PWY-321	Zm00001d052281	cutin biosynthesis
PWY-321	Zm00001d019599	cutin biosynthesis
PWY-321	Zm00001d002613	cutin biosynthesis
PWY-321	Zm00001d017598	cutin biosynthesis
PWY-321	Zm00001d020238	cutin biosynthesis
PWY-321	Zm00001d038822	cutin biosynthesis
PWY-321	Zm00001d032284	cutin biosynthesis
PWY-321	Zm00001d029683	cutin biosynthesis
PWY-321	Zm00001d023413	cutin biosynthesis
PWY-321	Zm00001d044703	cutin biosynthesis
PWY-321	Zm00001d052530	cutin biosynthesis
PWY-321	Zm00001d012304	cutin biosynthesis
PWY-321	Zm00001d038300	cutin biosynthesis
PWY-321	Zm00001d023400	cutin biosynthesis
PWY-321	Zm00001d006649	cutin biosynthesis
PWY-321	Zm00001d023213	cutin biosynthesis
PWY-321	Zm00001d032459	cutin biosynthesis
PWY-321	Zm00001d026581	cutin biosynthesis
PWY-321	Zm00001d014958	cutin biosynthesis
PWY-321	Zm00001d049690	cutin biosynthesis
PWY-321	Zm00001d035069	cutin biosynthesis
PWY-321	Zm00001d049573	cutin biosynthesis
PWY-321	Zm00001d023210	cutin biosynthesis
PWY-321	Zm00001d003581	cutin biosynthesis
PWY-6908	Zm00001d020087	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d042241	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d040798	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d020086	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d037916	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d046628	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d035329	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d015612	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-6908	Zm00001d041829	thiamine diphosphate biosynthesis IV (eukaryotes)
PWY-5287	Zm00001d040326	sanguinarine and macarpine biosynthesis
PWY-5287	Zm00001d038694	sanguinarine and macarpine biosynthesis
PWY-5287	Zm00001d022215	sanguinarine and macarpine biosynthesis
PWY-5287	Zm00001d024541	sanguinarine and macarpine biosynthesis
PWY-5287	Zm00001d049536	sanguinarine and macarpine biosynthesis
PWY-5287	Zm00001d049539	sanguinarine and macarpine biosynthesis
PWY-5160	Zm00001d027997	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d038765	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d006449	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d010487	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d012788	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d021571	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d021755	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d021757	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d021572	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d016013	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d038763	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d012780	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d012781	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d006450	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d047504	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d012785	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5160	Zm00001d021577	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY1F-467	Zm00001d016471	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d037849	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d012510	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d009858	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d041448	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d042538	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d033286	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d017276	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d017279	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d017275	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d051164	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d027249	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d051163	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d029015	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d003016	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d022167	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d008712	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d017274	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d053619	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d051161	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d051426	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d051166	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d003015	phenylpropanoid biosynthesis, initial reactions
PWY1F-467	Zm00001d020933	phenylpropanoid biosynthesis, initial reactions
PWY3O-450	Zm00001d037115	phosphatidylcholine biosynthesis I
PWY3O-450	Zm00001d013483	phosphatidylcholine biosynthesis I
PWY3O-450	Zm00001d015029	phosphatidylcholine biosynthesis I
